"Assay","logFC","AveExpr","t","P.Value","adj.P.Val","B","neg_log10_padj","neg_log10_p","sig","UniProt","delta_NPX","n_samples","analysis_group"
"TARS3",1.07324480853134,-0.236997236105564,3.56388186899315,0.00101251373377957,0.176895947811296,-0.769759938408778,0.752282115441607,2.99459907728442,"Significant","A2RTX5",1.18145195951478,38,"cardioembolism"
"CENPF",1.07646728533903,0.236177933757733,3.54774456840689,0.00106001069748258,0.177640167165319,-0.801736178008934,0.750458826812585,2.97468975187277,"Significant","P49454",1.276092067097,38,"cardioembolism"
"HAUS6",0.623248931042908,0.188532924916791,3.54038669258731,0.0010823717718714,0.177640167165319,-0.822942855927872,0.750458826812585,2.96562354261179,"Not significant","Q7Z4H7",0.647541718464345,38,"cardioembolism"
"PEBP1",0.712820081048871,0.17647513815839,3.50871969563468,0.00118389294731408,0.186052816160105,-0.897969452569302,0.730363751960438,2.92668756661033,"Not significant","P30086",0.888922813017335,38,"cardioembolism"
"ANKZF1",0.728711070411728,0.100071442803662,3.50324853568155,0.0012023354072385,0.186052816160105,-0.909518027476897,0.730363751960438,2.91997436328725,"Not significant","Q9H8Y5",0.75039273408345,38,"cardioembolism"
"XRCC1",0.825061674671268,-0.263904096325859,3.48308330030663,0.00127272076643969,0.189778658949306,-0.954517444585452,0.721752626585521,2.89526686963514,"Not significant","P18887",0.769172900876341,38,"cardioembolism"
"DNAJC9",0.943634995850711,0.23742715239917,3.47651365063569,0.00129649379267436,0.189778658949306,-0.973846979721363,0.721752626585521,2.88722955819561,"Not significant","Q8WXX5",0.996391408124732,38,"cardioembolism"
"C22orf15",0.551930227613184,0.0223842786723062,3.46239133024622,0.00134904766510803,0.190637100648133,-1.00738084946945,0.719792575687261,2.86997270538541,"Not significant","Q8WYQ4",0.478244417243534,38,"cardioembolism"
"CSF2RB",0.598086038078571,-0.271525586906232,3.44695915792362,0.00140881079457682,0.190637100648133,-1.04209674171273,0.719792575687261,2.85114732938094,"Not significant","P32927",0.565387566015124,38,"cardioembolism"
"GLRX",0.657341424590354,0.192637508771823,3.43677939136691,0.00144961369890656,0.190637100648133,-1.06674151772908,0.719792575687261,2.83874771554791,"Not significant","P35754",0.731919679203485,38,"cardioembolism"
"TRERF1",0.451385111091964,0.0530734188903711,3.42457579887756,0.00150002177869164,0.190637100648133,-1.09634688684039,0.719792575687261,2.82390243541303,"Not significant","Q96PN7",0.380922241974622,38,"cardioembolism"
"MAP2K1",0.472711690912436,0.0255965062901133,3.42213318425969,0.00151031092304506,0.190637100648133,-1.10050938088918,0.719792575687261,2.82093363663896,"Not significant","Q02750",0.496064251938757,38,"cardioembolism"
"NCAPG",0.91144742443035,0.366818781255891,3.4165899199799,0.00153391242137718,0.190637100648133,-1.11522695995545,0.719792575687261,2.81419943569238,"Not significant","Q9BPX3",1.16943728793412,38,"cardioembolism"
"TBCA",0.975236399302597,0.260213270624119,3.40622057715368,0.00157901329500907,0.190637100648133,-1.14234455180194,0.719792575687261,2.80161421329458,"Not significant","O75347",1.11836149350274,38,"cardioembolism"
"RCC1",0.676846403720791,0.0849704709100096,3.40510297755321,0.00158394932222415,0.190637100648133,-1.141273612467,0.719792575687261,2.80025871758901,"Not significant","P18754",0.653959051685201,38,"cardioembolism"
"PTP4A3",0.501979061295318,-0.0139443776325176,3.3720685068144,0.00173670160939702,0.200714449347466,-1.21845412203144,0.697421361712867,2.76027479325374,"Not significant","O75365",0.577435454726219,38,"cardioembolism"
"PTPN9",0.763034574256535,-0.161815744383555,3.37101488381061,0.00174179821257956,0.200714449347466,-1.22158290632418,0.697421361712867,2.75900215945424,"Not significant","P43378",0.823643056018692,38,"cardioembolism"
"ACP1",0.948511578256642,0.295669697421162,3.35943731591352,0.00179875135973935,0.201068140801929,-1.24848087106568,0.696656737807233,2.74502886475676,"Not significant","P24666",0.894314775719411,38,"cardioembolism"
"GPATCH11",0.886482152999724,0.160217822578393,3.35538217540169,0.00181911722660534,0.201068140801929,-1.25736736211124,0.696656737807233,2.74013931345581,"Not significant","Q8N954",1.03208847583996,38,"cardioembolism"
"NUDT16",0.689290821604018,0.0477832724389277,3.33943407469249,0.00190136946156011,0.205956340076191,-1.29531364506459,0.686224834357121,2.72093348569819,"Not significant","Q96DE0",0.67336835116148,38,"cardioembolism"
"GGACT",0.867799756321382,0.110110479897182,3.3138241658833,0.00204092729228738,0.208247817562734,-1.35366336895717,0.681419541303783,2.69017246668071,"Not significant","Q9BVM4",0.957602508500632,38,"cardioembolism"
"UBE2U",0.797861196905455,-0.426796857573974,3.3126603550783,0.00204749600305062,0.208247817562734,-1.35628970917476,0.681419541303783,2.68877693735985,"Not significant","Q5VVX9",0.801990200105744,38,"cardioembolism"
"NEURL1B",0.470012576526087,0.0685996650473068,3.31093990656373,0.00205724340665888,0.208247817562734,-1.36117243841095,0.681419541303783,2.68671432088918,"Not significant","A8MQ27",0.467170256748796,38,"cardioembolism"
"NME1",-0.44763979363626,-0.0783926805383281,-3.3075941425536,0.00207632609829905,0.208247817562734,-1.36951044510198,0.681419541303783,2.6827044371579,"Not significant","P15531",-0.436848160500328,38,"cardioembolism"
"HGF",0.737628374951184,0.373645567935646,3.2988058152495,0.00212725798486923,0.208499994333345,-1.39060119445749,0.680893952493566,2.67217983750165,"Not significant","P14210",0.794461316022918,38,"cardioembolism"
"NRTN",0.510231865178841,0.0219313293744467,3.29396238027632,0.00215583450566236,0.208499994333345,-1.40046521882132,0.680893952493566,2.66638458116445,"Not significant","Q99748",0.425885484680637,38,"cardioembolism"
"FBXO34",-1.91599645441136,0.278298727775875,-3.27226213364502,0.00228841925597713,0.217439977024073,-1.45061126617085,0.662660606501568,2.64046440650616,"Significant","Q9NWN3",-1.47736454308033,38,"cardioembolism"
"AAGAB",1.03685573087634,-0.196264753804395,3.24190154681767,0.00248700542847379,0.218663562989669,-1.51993197309165,0.660223579609367,2.60432326677926,"Significant","Q6PD74",0.961649147835043,38,"cardioembolism"
"RWDD1",0.676224416954668,0.139927260259068,3.24151967767137,0.00248960463118752,0.218663562989669,-1.52097356963222,0.660223579609367,2.6038696168107,"Not significant","Q9H446",0.751399498210392,38,"cardioembolism"
"TERF2IP",0.685899184147542,0.12466651642401,3.24014257023802,0.00249899942722406,0.218663562989669,-1.52395681350645,0.660223579609367,2.60223384341475,"Not significant","Q9NYB0",0.845466665571762,38,"cardioembolism"
"DOHH",0.718798829095468,0.267347815397539,3.23896539225192,0.00250705700313671,0.218663562989669,-1.52670292664419,0.660223579609367,2.60083579134442,"Not significant","Q9BU89",0.817832270057665,38,"cardioembolism"
"RNF213",0.630400189787045,0.0937208242861456,3.23351251127108,0.0025447044080064,0.218663562989669,-1.53946325399815,0.660223579609367,2.59436265789593,"Not significant","Q63HN8",0.632761364963113,38,"cardioembolism"
"BNIP5",0.646578378830369,0.0825183724886493,3.23278510680926,0.00254976695735011,0.218663562989669,-1.54112720727099,0.660223579609367,2.59349951123737,"Not significant","P0C671",0.869071759242151,38,"cardioembolism"
"PAGR1",0.62274262284117,0.124148148945288,3.19956217942275,0.00279146932480976,0.218663562989669,-1.61705472148787,0.660223579609367,2.55416714020798,"Not significant","Q9BTK6",0.765419621527609,38,"cardioembolism"
"IL1RN",0.571244037974431,0.206221383383596,3.19917214042031,0.00279443214004356,0.218663562989669,-1.61749754159532,0.660223579609367,2.55370643232199,"Not significant","P18510",0.704892372433096,38,"cardioembolism"
"SMC5",-0.735529571465859,-0.277671069200886,-3.19285831174154,0.00284281061415179,0.218663562989669,-1.63223180908974,0.660223579609367,2.54625207170894,"Not significant","Q8IY18",-1.03807915320827,38,"cardioembolism"
"DIP2B",0.925343246295137,-0.184595161387207,3.19274004714225,0.00284372433506563,0.218663562989669,-1.63203076787052,0.660223579609367,2.54611250553804,"Not significant","Q9P265",0.960418091910995,38,"cardioembolism"
"HNF1A",-1.81214419473477,-0.176977521298747,-3.1897610651566,0.00286683233257251,0.218663562989669,-1.63891924914585,0.660223579609367,2.54259770613544,"Significant","P20823",-2.26041013842656,38,"cardioembolism"
"PARK7",0.819529395008181,0.197567713152813,3.18270142900483,0.00292230770495477,0.218663562989669,-1.65537732503801,0.660223579609367,2.53427405687259,"Not significant","Q99497",0.940006110651626,38,"cardioembolism"
"PDCL",0.75329526239106,0.0802509451383039,3.17899351905507,0.00295185136466605,0.218663562989669,-1.6648359194576,0.660223579609367,2.52990551444063,"Not significant","Q13371",0.77956462158925,38,"cardioembolism"
"BLVRB",0.920365470232722,0.47403962444514,3.17865705031069,0.00295454623847195,0.218663562989669,-1.66459109894129,0.660223579609367,2.52950920894846,"Not significant","P30043",1.12202319675643,38,"cardioembolism"
"EEIG2",0.944847335493491,-0.407421595968404,3.17737031622079,0.00296487360383834,0.218663562989669,-1.66680770774395,0.660223579609367,2.52799381640616,"Not significant","Q5T8I3",0.640486896371779,38,"cardioembolism"
"APOB",-0.433769439697138,-0.0954831597628072,-3.17096400519251,0.00301680252435672,0.218663562989669,-1.68266982515203,0.660223579609367,2.52045311719958,"Not significant","P04114",-0.412423833383299,38,"cardioembolism"
"EIF5",1.00349351307584,-0.00465915325146757,3.16784450383104,0.00304240007859358,0.218663562989669,-1.68835163657288,0.660223579609367,2.51678367637745,"Significant","P55010",1.45786069804389,38,"cardioembolism"
"MRI1",1.04986463617744,-0.177327913085097,3.15708156955546,0.00313230717408619,0.218663562989669,-1.71435575491724,0.660223579609367,2.50413565482956,"Significant","Q9BV20",1.1134050447442,38,"cardioembolism"
"DUT",1.00628007941648,-0.0439723274443838,3.15602400193584,0.00314127608858463,0.218663562989669,-1.71628694145891,0.660223579609367,2.50289389152908,"Significant","P33316",1.05033352004506,38,"cardioembolism"
"UBE2B",0.586698597564981,0.0792163512914589,3.15133348175721,0.00318134917070399,0.218663562989669,-1.72600632890605,0.660223579609367,2.49738866205018,"Not significant","P63146",0.665158000919554,38,"cardioembolism"
"PDE10A",-0.300392753388071,0.0383110133269312,-3.14603409055748,0.00322720682090925,0.218663562989669,-1.73733960196227,0.660223579609367,2.49117320122101,"Not significant","Q9Y233",-0.313700814167452,38,"cardioembolism"
"SIRT6",0.451859082189745,-0.0137785185422552,3.14543756346197,0.0032324078357192,0.218663562989669,-1.73893204737417,0.660223579609367,2.49047384912636,"Not significant","Q8N6T7",0.436307432512856,38,"cardioembolism"
"TAX1BP1",0.59161348078131,0.191834329235318,3.13542914416709,0.00332086251398604,0.218663562989669,-1.76161614295773,0.660223579609367,2.47874910412254,"Not significant","Q86VP1",0.592515701997197,38,"cardioembolism"
"CEP164",0.497027308849621,0.0162373697630277,3.13351208731304,0.00333806504113725,0.218663562989669,-1.76609301176634,0.660223579609367,2.47650520548427,"Not significant","Q9UPV0",0.535650887366177,38,"cardioembolism"
"TRIM69",0.288850427524209,0.00827253629502497,3.13121081232246,0.00335882675475347,0.218663562989669,-1.77073182896107,0.660223579609367,2.47381239609729,"Not significant","Q86WT6",0.343465493319349,38,"cardioembolism"
"ATP6V1G1",0.907392578807214,0.0962414146450005,3.12869286580565,0.00338168328693935,0.218663562989669,-1.77768672683454,0.660223579609367,2.47086706887766,"Not significant","O75348",0.802648941406773,38,"cardioembolism"
"PPP3R1",0.322406502530251,0.123881416566866,3.1199867989353,0.00346185200586302,0.218663562989669,-1.79554064092792,0.660223579609367,2.46069150214834,"Not significant","P63098",0.338735466357321,38,"cardioembolism"
"DDT",0.427624279848981,0.169091144294821,3.11542387601392,0.00350458417208329,0.218663562989669,-1.80756344302337,0.660223579609367,2.45536350479663,"Not significant","P30046",0.541228925206492,38,"cardioembolism"
"HELZ2",0.925192934910626,0.0118931179596601,3.09704600614404,0.00368179921296573,0.218663562989669,-1.84743031271404,0.660223579609367,2.43393989944926,"Not significant","Q9BYK8",0.887666364016736,38,"cardioembolism"
"TMED4",-0.324136477153397,-0.00292288466650797,-3.09538938666638,0.00369818340750999,0.218663562989669,-1.8502826946057,0.660223579609367,2.43201155426545,"Not significant","Q7Z7H5",-0.32325105660388,38,"cardioembolism"
"SCAMP2",0.819650076928689,0.0639985412555306,3.09495019008971,0.00370253866619042,0.218663562989669,-1.85217456802423,0.660223579609367,2.43150039737787,"Not significant","O15127",0.851889608241618,38,"cardioembolism"
"CERK",0.965427065030202,-0.514396327792814,3.09201837612655,0.00373173620814794,0.218663562989669,-1.85825013038605,0.660223579609367,2.42808906358438,"Not significant","Q8TCT0",1.3116529011685,38,"cardioembolism"
"R3HCC1",0.755987632912252,0.235214695247123,3.09099300170271,0.00374199903833945,0.218663562989669,-1.86173070687824,0.660223579609367,2.42689632844582,"Not significant","Q9Y3T6",0.833139058399441,38,"cardioembolism"
"TTLL4",0.309890903179229,-0.0106121374931383,3.0872574080126,0.00377961412535405,0.218663562989669,-1.87289732978948,0.660223579609367,2.4225525366135,"Not significant","Q14679",0.300326466612104,38,"cardioembolism"
"ANXA1",0.615154420320958,0.078615271088079,3.08683837055952,0.00378385578682776,0.218663562989669,-1.87150594228305,0.660223579609367,2.42206542411444,"Not significant","P04083",0.607141335435315,38,"cardioembolism"
"UBL4A",0.482427392914856,0.127399952518509,3.08585819102511,0.00379379512076329,0.218663562989669,-1.8727501753146,0.660223579609367,2.42092612635313,"Not significant","P11441",0.591448892295982,38,"cardioembolism"
"RFX5",0.521139145785037,-0.0586309624272154,3.08572762883935,0.00379512092338052,0.218663562989669,-1.87201723459733,0.660223579609367,2.42077438168676,"Not significant","P48382",0.542567082786829,38,"cardioembolism"
"RBM19",0.587441141565678,0.097386312131819,3.07825451057739,0.00387174102066045,0.220529198978144,-1.88804692209102,0.656533900003205,2.41209370019103,"Not significant","Q9Y4C8",0.617089809808466,38,"cardioembolism"
"CRYGD",0.916399171827933,0.273050482090759,3.06972585706294,0.00396096794569561,0.220529198978144,-1.90801917821294,0.656533900003205,2.40219867212836,"Not significant","P07320",1.04035130639871,38,"cardioembolism"
"PGD",0.725339294912852,0.155159243946209,3.06835802466959,0.00397545765386275,0.220529198978144,-1.91264637057439,0.656533900003205,2.40061286823861,"Not significant","P52209",0.780120351258665,38,"cardioembolism"
"MAD1L1",0.718770828626926,0.0855630247510577,3.06604066453272,0.00400012015675107,0.220529198978144,-1.91967052719692,0.656533900003205,2.39792696301449,"Not significant","Q9Y6D9",0.741808067603658,38,"cardioembolism"
"AK1",1.02170917015951,0.261584814735933,3.05984269181996,0.00406679369058102,0.220529198978144,-1.93173030728632,0.656533900003205,2.39074785889978,"Significant","P00568",1.06189800155246,38,"cardioembolism"
"FXN",0.541747285879451,0.107934595808681,3.05739504358288,0.00409341156442463,0.220529198978144,-1.93377335601717,0.656533900003205,2.38791458783147,"Not significant","Q16595",0.580087168002501,38,"cardioembolism"
"BCL7C",0.706766206232084,0.304507303982973,3.05527018168055,0.00411665239857631,0.220529198978144,-1.93931455857788,0.656533900003205,2.38545580236211,"Not significant","Q8WUZ0",0.585327207504047,38,"cardioembolism"
"BMP2KL",1.18495293578077,-0.015552661234611,3.04854989874984,0.00419097818127977,0.220529198978144,-1.95413753814656,0.656533900003205,2.37768460014789,"Significant","Q5H9B9",1.19905012332731,38,"cardioembolism"
"HBQ1",0.854232526139586,0.408896635433561,3.04762370175687,0.00420132054494344,0.220529198978144,-1.95762345162875,0.656533900003205,2.37661418216366,"Not significant","P09105",0.973704150029355,38,"cardioembolism"
"IL22",0.860814723982425,0.199672657536882,3.04465066376133,0.004234681811988,0.220529198978144,-1.9654942292436,0.656533900003205,2.37317921638151,"Not significant","Q9GZX6",0.906481056683697,38,"cardioembolism"
"CT45A1",-1.08472497469842,0.0487564548261856,-3.03855061965801,0.00430391574627538,0.222000073160261,-1.97743002162779,0.653646882427323,2.36613623903447,"Significant","Q5HYN5",-0.713184866888656,38,"cardioembolism"
"RIGI",0.880565428921953,0.138574319695564,3.02362737032639,0.00447781606235317,0.228791054657592,-2.01346984150357,0.640560959725134,2.34893375013745,"Not significant","O95786",0.896178328349359,38,"cardioembolism"
"CRTC1",0.777060852808841,-0.19432242567602,3.0140133969709,0.00459333101083863,0.230371608659788,-2.03063668452439,0.637571045049837,2.33787225673736,"Not significant","Q6UUV9",1.12985148032506,38,"cardioembolism"
"CC2D1A",0.862070572501506,0.0673267984468686,3.00917993438989,0.00465246117394158,0.230371608659788,-2.045411028234,0.637571045049837,2.33231724248807,"Not significant","Q6P1N0",0.975237987024917,38,"cardioembolism"
"PCM1",0.287834279362904,0.0481231277686005,3.0082144016035,0.00466435857449826,0.230371608659788,-2.04153008222464,0.637571045049837,2.33120807039741,"Not significant","Q15154",0.291779691780297,38,"cardioembolism"
"FHIT",1.25033649072103,0.174782557412982,3.00367134256597,0.00472072407009229,0.230371608659788,-2.0559747786886,0.637571045049837,2.32599138366925,"Significant","P49789",1.16694813525925,38,"cardioembolism"
"USH1G",1.03555815411794,0.0136362686753273,3.00110824205099,0.00475280656640885,0.230371608659788,-2.06373173807987,0.637571045049837,2.32304986061598,"Significant","Q495M9",1.02995212984582,38,"cardioembolism"
"DNAJB3",0.657611262592513,0.0641526104637275,2.99490034147879,0.00483136360867585,0.230371608659788,-2.0729868080869,0.637571045049837,2.31593027625824,"Not significant","Q8WWF6",0.930050950052424,38,"cardioembolism"
"TANK",0.942816532914945,0.105052806093897,2.98530293789815,0.004955220600076,0.230371608659788,-2.09633887161035,0.637571045049837,2.3049370065141,"Not significant","Q92844",0.789053480761747,38,"cardioembolism"
"PLIN3",0.41007727119466,0.0212233088003766,2.98358861143457,0.00497765637376825,0.230371608659788,-2.09739524160928,0.637571045049837,2.30297508766461,"Not significant","O60664",0.400434658120179,38,"cardioembolism"
"FAM83F",0.615020932770148,0.0301282721767692,2.97660938823761,0.0050699846518565,0.230371608659788,-2.11470206983713,0.637571045049837,2.29499335538542,"Not significant","Q8NEG4",0.53377608500628,38,"cardioembolism"
"ATXN7L1",0.388753944243145,0.105574277474692,2.96852836794584,0.00517889899429639,0.230371608659788,-2.1331288658131,0.637571045049837,2.28576255908203,"Not significant","Q9ULK2",0.281569187839826,38,"cardioembolism"
"IL17RA",0.491941394906007,0.075976513424202,2.96703995125572,0.00519919780639281,0.230371608659788,-2.13685719915568,0.637571045049837,2.28406365927527,"Not significant","Q96F46",0.495033790109058,38,"cardioembolism"
"AFTPH",0.655599582521963,-0.12106851208955,2.96537699167053,0.00522196540884922,0.230371608659788,-2.14138577085871,0.637571045049837,2.28216600934104,"Not significant","Q6ULP2",0.611491195040031,38,"cardioembolism"
"KLF4",0.61439797718031,-0.00356013818006766,2.96354841003395,0.00524710864569422,0.230371608659788,-2.1454601467385,0.637571045049837,2.28007994328461,"Not significant","O43474",0.590210920220448,38,"cardioembolism"
"CIRBP",0.863249785812434,0.0909839861805698,2.96042986605279,0.00529025155357868,0.230371608659788,-2.14581424746894,0.637571045049837,2.27652367659739,"Not significant","Q14011",0.751518884037311,38,"cardioembolism"
"ATP6V1G2",0.749115626453592,-0.0538140944401292,2.95950533008833,0.00530310575862877,0.230371608659788,-2.15254944236118,0.637571045049837,2.27546971175926,"Not significant","O95670",0.79088786094346,38,"cardioembolism"
"FBXL19",0.776277513255514,0.0371144764909619,2.95592271651531,0.00535319387966554,0.230371608659788,-2.16002304500305,0.637571045049837,2.27138702724162,"Not significant","Q6PCT2",0.94883717695872,38,"cardioembolism"
"IFI30",0.456762442395116,0.0763372791146762,2.95315812693333,0.00539214858287802,0.230371608659788,-2.16417782099172,0.637571045049837,2.26823814914429,"Not significant","P13284",0.390963979137854,38,"cardioembolism"
"ENPP6",-0.376050422670693,-0.0584524615398167,-2.94682215025927,0.00548243237299171,0.230371608659788,-2.18063529046208,0.637571045049837,2.26102671673529,"Not significant","Q6UWR7",-0.329222670458775,38,"cardioembolism"
"RALGAPA2",0.588454386844387,0.0674999278700469,2.93993246482914,0.00558221531975399,0.230371608659788,-2.19619923249493,0.637571045049837,2.25319341571957,"Not significant","Q2PPJ7",0.56144136394788,38,"cardioembolism"
"RAD23B",0.377961177786324,0.107766824909241,2.93436951394297,0.005664023886294,0.230371608659788,-2.20755122208869,0.637571045049837,2.24687492380985,"Not significant","P54727",0.395147938014836,38,"cardioembolism"
"NECAP2",0.503239398655209,0.106366377519934,2.93256820923816,0.00569075392527192,0.230371608659788,-2.20616361069872,0.637571045049837,2.24483019337728,"Not significant","Q9NVZ3",0.743203313276172,38,"cardioembolism"
"MERTK",0.38635213166975,-0.0441105942315373,2.9315661886536,0.00570567433817597,0.230371608659788,-2.21046066010644,0.637571045049837,2.24369302012537,"Not significant","Q12866",0.335826818251775,38,"cardioembolism"
"BMI1",0.362259584110977,0.0763714640327778,2.92905486373863,0.00574323012820289,0.230371608659788,-2.21772711248015,0.637571045049837,2.24084378141929,"Not significant","P35226",0.395581354927789,38,"cardioembolism"
"KIAA1143",0.643766705212956,0.201190865083941,2.92365591555198,0.00582475525632883,0.230371608659788,-2.2303610911473,0.637571045049837,2.23472231803738,"Not significant","Q96AT1",0.735445016099968,38,"cardioembolism"
"ZC3HC1",0.95053964975893,-0.756477244198322,2.92072077471277,0.00586953038083564,0.230371608659788,-2.22916913250935,0.637571045049837,2.23139664511875,"Not significant","Q86WB0",0.888591683407624,38,"cardioembolism"
"TSSC4",0.728748961740545,0.244885936085331,2.91652124268141,0.00593415482782094,0.230371608659788,-2.24753944051191,0.637571045049837,2.22664112670959,"Not significant","Q9Y5U2",0.888023575954139,38,"cardioembolism"
